Capture Date,Course ID,Trap,Band ID,Recapture,Sex,Age,Immature,Weight,Condition,Leg Band,Wing Band,Tag Status at Capture,Manufacturer_at_Capture,SerialNum_at_Capture,Frequency_at_Capture,Tag Status at Release,Manufacturer_at_Release,SerialNum_at_Release,Frequency_at_Release,BirdID,Comments,ObjectId,WingChord,Tarsus,RadioSize
11/13/2022,AC,2,220135,NA,Male,Juvenile,8,135,,Right,None,,,,,VHFNAPendant,AWE,022NA171,164.296,164.296_220135,,867,109,33.13,6.4g
11/13/2022,AC,2,220066,NA,Female,Adult,,153,,Right,None,,,,,,,,,_220066,prematurely released,868,107,28.15,6.4g
11/13/2022,AC,2,220136,NA,Male,Juvenile,8.5,144,,Right,None,,,,,VHFNAPendant,AWE,022NA81,163.118,163.118_220136,,869,107,32.85,6.4g
11/13/2022,AC,3,220137,NA,Female,Juvenile,8,165,,Right,None,,,,,VHFNAPendant,AWE,022NA80,163.11,163.110_220137,,870,112,33.71,6.4g
11/13/2022,AC,3,220138,NA,Male,Juvenile,8,164,,Right,None,,,,,VHFNAPendant,AWE,022NA87,163.198,163.198_220138,,871,105,33.32,6.4g
11/13/2022,AC,3,220139,NA,Male,Juvenile,8,151,,Right,None,,,,,VHFNAPendant,AWE,022NA53,162.822,162.822_220139,,872,108,31.5,6.4g
11/13/2022,AC,3,220140,NA,Female,Juvenile,9,159,,Right,None,,,,,VHFNAPendant,AWE,022NA92,163.271,163.271_220140,,873,111,31.35,6.4g
11/13/2022,BJ,32,220141,NA,Female,Juvenile,8,139,,Right,None,,,,,VHFNAPendant,AWE,022NA110,163.495,163.495_220141,,874,110,31.11,6.4g
11/13/2022,BJ,32,220142,NA,Male,Juvenile,8,140,,Right,None,,,,,VHFNAPendant,AWE,022NA61,162.911,162.911_220142,,875,104,31.5,6.4g
11/13/2022,DB,22,220906,NA,Male,Juvenile,8,171,,Right,None,,,,,VHFNAPendant,AWE,022NA16,162.282,162.282_220906,,876,109,35,6.4g
11/13/2022,AC,27,220143,NA,Female,Juvenile,8,122,,Right,None,,,,,VHFNAPendant,AWE,022NA117,163.567,163.567_220143,,877,113,34.73,6.4g
11/13/2022,AC,27,220144,NA,Male,Juvenile,6,136,,Right,None,,,,,VHFNAPendant,AWE,022NA143,163.891,163.891_220144,,878,114,34.61,6.4g
11/13/2022,AC,27,220145,NA,Male,Juvenile,7.5,138,,Right,None,,,,,VHFNAPendant,AWE,022NA50,162.748,162.748_220145,,879,110,33.39,6.4g
11/13/2022,AC,27,220146,NA,Male,Juvenile,8,131,,Right,None,,,,,VHFNAPendant,AWE,022NA14,162.255,162.255_220146,,880,112,32.03,6.4g
11/12/2022,BJ,29,220902,NA,Male,Juvenile,7,134,,Right,None,,,,,VHFNAPendant,AWE,022NA94,163.298,163.298_220902,,881,109,30,6.4g
11/12/2022,BJ,29,220903,NA,Male,Adult,,178,,Right,None,,,,,VHFNAPendant,AWE,022NA174,164.323,164.323_220903,,882,110,34.7,6.4g
11/12/2022,BJ,29,220904,NA,Female,Juvenile,6.75,152,,Right,None,,,,,,,,,_220904,,883,109,28.1,6.4g
11/12/2022,DB,4,220901,NA,Male,Juvenile,5.5,187,,Right,None,,,,,VHFNAPendant,AWE,022NA52,162.767,162.767_220901,,884,105,35.8,6.4g
11/12/2022,DB,4,220408,NA,Male,Adult,,189,,Right,None,,,,,,,,,_220408,recap,885,109,35.6,6.4g
11/12/2022,DB,4,220905,NA,Female,Adult,,159,,Right,None,,,,,VHFNAPendant,AWE,022NA77,163.074,163.074_220905,,886,110,35.6,6.4g
11/12/2022,DB,4,220906,NA,Male,Juvenile,9,190,,Right,None,,,,,,,,,_220906,,887,109,35,6.4g
11/12/2022,DB,4,220907,NA,Male,Juvenile,8,171,,Right,None,,,,,,,,,_220907,,888,103,31.4,6.4g
11/10/2022,DB,5,220103,NA,Female,Adult,,160,,Right,None,,,,,VHFNAPendant,AWE,022NA42,162.596,162.596_220103,,889,83.37,32.39,6.4g
11/10/2022,DB,5,220104,NA,Female,Juvenile,4,99,,Right,None,,,,,,,,,_220104,,890,90.64,37.05,6.4g
11/10/2022,DB,5,220105,NA,Male,Adult,,169,,Right,None,,,,,VHFNAPendant,AWE,022NA36,162.525,162.525_220105,,891,,,6.4g
11/10/2022,DB,5,220106,NA,Female,Juvenile,4,133,,Right,None,,,,,,,,,_220106,,892,94.95,35.65,6.4g
11/10/2022,DB,5,220107,NA,Female,Juvenile,5.5,131,,Right,None,,,,,,,,,_220107,,893,86.14,35.52,6.4g
11/10/2022,DB,5,220108,NA,Female,Juvenile,5,143,,Right,None,,,,,,,,,_220108,likely male,894,99.46,35.33,6.4g
11/10/2022,DB,5,220109,NA,Female,Juvenile,4.25,102,,Right,None,,,,,,,,,_220109,,895,91.4,33.2,6.4g
11/10/2022,DB,5,220116,NA,Female,Juvenile,4.25,134,,Right,None,,,,,,,,,_220116,"over crimped band, fixed later",896,97.64,29.57,6.4g
11/10/2022,DB,5,220111,NA,Female,Juvenile,5.5,150,,Right,None,,,,,VHFNAPendant,AWE,022NA119,163.586,163.586_220111,,897,93.71,36.74,6.4g
11/10/2022,DB,5,220112,NA,Female,Juvenile,5,120,,Right,None,,,,,,,,,_220112,,898,94.64,31.96,6.4g
11/10/2022,DB,5,220113,NA,Female,Juvenile,6,130,,Right,None,,,,,,,,,_220113,,899,98,35.27,6.4g
11/10/2022,BP,22,220114,NA,Male,Juvenile,10,161,,Right,None,,,,,VHFNAPendant,AWE,022NA24,162.372,162.372_220114,,900,102.73,35.28,6.4g
11/10/2022,BP,22,220115,NA,Female,Adult,,170,,Right,None,,,,,VHFNAPendant,AWE,022NA64,162.947,162.947_220115,,901,102.3,35.24,6.4g
11/10/2022,BP,6,220291,NA,Male,Adult,,152,,Right,None,,,,,VHFNAPendant,AWE,022NA2,162.101,162.101_220291,,902,86.81,36.22,6.4g
11/11/2022,FC,12,220101,NA,Male,Juvenile,10,171,,Right,None,,,,,VHFNAPendant,AWE,022NA4,162.128,162.128_220101,,903,105.43,35.6,6.4g
11/11/2022,FC,12,220117,NA,Female,Juvenile,8.5,172,,Right,None,,,,,,,,,_220117,,904,107.7,35.47,6.4g
11/11/2022,FC,12,220118,NA,Female,Juvenile,10,178,,Right,None,,,,,,,,,_220118,,905,101.88,34.35,6.4g
11/11/2022,FC,12,220119,NA,Male,Juvenile,8,168,,Right,None,,,,,VHFNAPendant,AWE,022NA22,162.345,162.345_220119,,906,100.49,35.91,6.4g
11/11/2022,FC,12,220120,NA,Male,Juvenile,10,178,,Right,None,,,,,VHFNAPendant,AWE,022NA69,162.992,162.992_220120,,907,101.38,35.16,6.4g
11/11/2022,FC,12,220121,NA,Male,Juvenile,8,177,,Right,None,,,,,,,,,_220121,,908,106.51,38.86,6.4g
11/11/2022,FC,12,220122,NA,Female,Juvenile,9.5,151,,Right,None,,,,,VHFNAPendant,AWE,022NA114,163.532,163.532_220122,,909,102.11,34.14,6.4g
11/11/2022,FC,12,220123,NA,Female,Juvenile,8,160,,Right,None,,,,,,,,,_220123,,910,99.51,38.38,6.4g
11/11/2022,FC,12,220124,NA,Male,Juvenile,10,180,,Right,None,,,,,,,,,_220124,,911,104.16,34.73,6.4g
11/19/2022,BP,24,220687,NA,Male,Juvenile,8,155,,Right,None,,,,,VHFNAPendant,AWE,022NA123,163.631,163.631_220687,,912,105,35.59,6.4g
11/19/2022,BP,24,220688,NA,Female,Juvenile,7,160,,Right,None,,,,,VHFNAPendant,AWE,022NA35,162.515,162.515_220688,,913,106,37.55,6.4g
11/19/2022,BP,24,220417,NA,Male,Adult,,174,,Right,None,VHFNAPendant,AWE,,164.436,VHFNAPendant,AWE,022NA60,162.902,162.902_220417,recap 021NA38 164.436 (DNH),914,110,38.03,6.4g
11/19/2022,BP,24,220689,NA,Female,Juvenile,7,119,,Right,None,,,,,,,,,_220689,,915,104,31.66,6.4g
11/20/2022,BP,9,220690,NA,Female,Adult,,180,,Right,None,,,,,VHFNAPendant,AWE,022NA19,162.309,162.309_220690,,916,110,36.61,6.4g
11/20/2022,BP,9,220691,NA,Female,Adult,,169,,Right,None,,,,,VHFNAPendant,AWE,022NA98,163.343,163.343_220691,,917,109,35.81,6.4g
11/20/2022,BP,9,220692,NA,Male,Juvenile,6.5,160,,Right,None,,,,,VHFNAPendant,AWE,022NA91,163.262,163.262_220692,,918,109,35.36,6.4g
11/20/2022,BP,9,220693,NA,Female,Juvenile,8,133,,Right,None,,,,,,,,,_220693,,919,104,36.8,6.4g
11/20/2022,BP,9,220694,NA,Male,Adult,,170,,Right,None,,,,,VHFNAPendant,AWE,022NA57,162.866,162.866_220694,,920,110,35.08,6.4g
11/20/2022,BP,9,220695,NA,Female,Adult,,161,,Right,None,,,,,VHFNAPendant,AWE,022NA126,163.657,163.657_220695,,921,106,34.12,6.4g
11/20/2022,BP,9,220696,NA,Male,Juvenile,6.5,170,,Right,None,,,,,,,,,_220696,,922,110,34.12,6.4g
11/21/2022,BJ,10,220697,NA,Female,Juvenile,7,171,,Right,None,,,,,VHFNAPendant,AWE,022NA95,163.316,163.316_220697,,923,109,31.16,6.4g
11/22/2022,DB,23,220698,NA,Male,Juvenile,7.5,167,,Right,None,,,,,VHFNAPendant,AWE,022NA72,163.019,163.019_220698,,924,110,37.98,6.4g
11/22/2022,DB,23,220601,NA,Male,Juvenile,7.5,164,,Right,None,,,,,VHFNAPendant,AWE,022NA18,162.3,162.300_220601,,925,111,36.36,6.4g
11/22/2022,DB,23,220700,NA,Female,Juvenile,7.5,180,,Right,None,,,,,,,,,_220700,,926,110,37.52,6.4g
11/22/2022,DB,23,220802,NA,Female,Juvenile,7,167,,Right,None,,,,,VHFNAPendant,AWE,022NA63,162.938,162.938_220802,,927,110,35.96,6.4g
11/22/2022,DB,23,220803,NA,Female,Juvenile,8,180,,Right,None,,,,,VHFNAPendant,AWE,022NA1,162.075,162.075_220803,,928,112,37.34,6.4g
11/22/2022,DB,23,220804,NA,Female,Juvenile,7,170,,Right,None,,,,,VHFNAPendant,AWE,022NA221,164.864,164.864_220804,,929,110,37.12,6.4g
11/23/2022,DB,24,220805,NA,Female,Juvenile,7.5,170,,Right,None,,,,,VHFNAPendant,AWE,022NA28,162.417,162.417_220805,,930,106,34.11,6.4g
11/23/2022,DB,24,220806,NA,Male,Adult,,170,,Right,None,,,,,,,,,_220806,,931,110,36.57,6.4g
11/23/2022,DB,24,220807,NA,Female,Adult,,169,,Right,None,,,,,VHFNAPendant,AWE,022NA40,162.561,162.561_220807,,932,110,36.7,6.4g
11/23/2022,DB,24,220808,NA,Female,Adult,,167,,Right,None,,,,,,,,,_220808,,933,104,36.68,6.4g
11/28/2022,CC,5,220809,NA,Male,Juvenile,8,182,,Right,None,,,,,VHFNAPendant,AWE,022NA83,163.155,163.155_220809,,934,111,33.17,6.4g
11/28/2022,CC,5,220810,NA,Male,Juvenile,8,184,,Right,None,,,,,VHFNAPendant,AWE,022NA67,162.975,162.975_220810,,935,112,31.89,6.4g
11/28/2022,CC,5,220811,NA,Male,Adult,,186,,Right,None,,,,,,,,,_220811,,936,116,34.97,6.4g
11/28/2022,CC,5,220812,NA,Female,Juvenile,7.5,178,,Right,None,,,,,,,,,_220812,,937,110,33.45,6.4g
11/28/2022,CC,5,220813,NA,Male,Juvenile,8,182,,Right,None,,,,,,,,,_220813,,938,111,33.86,6.4g
11/28/2022,CC,5,220814,NA,Male,Juvenile,8,191,,Right,None,,,,,,,,,_220814,,939,110,33.05,6.4g
11/28/2022,CC,5,220815,NA,Male,Juvenile,8,165,,Right,None,,,,,,,,,_220815,,940,110,33.22,6.4g
11/28/2022,CC,5,184833,NA,Male,Adult,,186,,Right,None,,,,,VHFNAPendant,AWE,022NA33,162.488,162.488_184833,,941,111,31.55,6.4g
11/28/2022,CC,5,220816,NA,Male,Juvenile,7.5,180,,Right,None,,,,,,,,,_220816,,942,110,33.38,6.4g
11/28/2022,CC,5,220817,NA,Female,Juvenile,9.5,191,,Right,None,,,,,VHFNAPendant,AWE,022NA8,162.173,162.173_220817,,943,112,32.04,6.4g
11/28/2022,CC,5,220818,NA,Female,Juvenile,9,171,,Right,None,,,,,VHFNAPendant,AWE,022NA113,163.523,163.523_220818,,944,110,34.03,6.4g
11/28/2022,CC,5,220819,NA,Female,Juvenile,7.5,176,,Right,None,,,,,VHFNAPendant,AWE,022NA93,163.279,163.279_220819,,945,113,31.62,6.4g
11/28/2022,CC,5,220820,NA,Female,Juvenile,7.5,176,,Right,None,,,,,,,,,_220820,,946,112,35.16,6.4g
11/28/2022,CC,5,220821,NA,Male,Juvenile,9,197,,Right,None,,,,,,,,,_220821,,947,114,35.88,6.4g
11/28/2022,CC,5,220822,NA,Female,Adult,,177,,Right,None,,,,,,,,,_220822,,948,114,31.54,6.4g
11/30/2022,CC,16,220823,NA,Male,Adult,,172,,Right,None,,,,,VHFNAPendant,AWE,022NA39,162.552,162.552_220823,,949,110,32.17,6.4g
11/30/2022,CC,16,220824,NA,Female,Juvenile,8.5,183,,Right,None,,,,,VHFNAPendant,AWE,022NA101,163.379,163.379_220824,,950,110,34.81,6.4g
11/30/2022,CC,16,220825,NA,Male,Adult,,168,,Right,None,,,,,VHFNAPendant,AWE,022NA30,162.434,162.434_220825,,951,114,33.07,6.4g
11/30/2022,CC,16,220826,NA,Female,Adult,,176,,Right,None,,,,,VHFNAPendant,AWE,022NA34,162.506,162.506_220826,,952,114,34.14,6.4g
11/30/2022,CC,16,220827,NA,Male,Juvenile,9,178,,Right,None,,,,,,,,,_220827,,953,112,34.44,6.4g
11/30/2022,CC,16,220828,NA,Male,Juvenile,7.5,164,,Right,None,,,,,,,,,_220828,,954,108,31.87,6.4g
11/30/2022,CC,16,220829,NA,Female,Juvenile,9,167,,Right,None,,,,,VHFNAPendant,AWE,022NA84,163.164,163.164_220829,,955,109,33.28,6.4g
11/30/2022,CC,23,220830,NA,Male,Juvenile,8,194,,Right,None,,,,,VHFNAPendant,AWE,022NA43,162.614,162.614_220830,,956,111,39.29,6.4g
11/30/2022,CC,10,220831,NA,Male,Juvenile,8.75,176,,Right,None,,,,,VHFNAPendant,AWE,022NA68,162.984,162.984_220831,,957,110,36.77,6.4g
11/30/2022,CC,10,204717,NA,Male,Adult,,195,,Right,None,,,,,VHFNAPendant,AWE,022NA46,162.64,162.640_204717,,958,110,36.76,6.4g
11/30/2022,CC,10,220347,NA,Female,Adult,,185,,Right,None,VHFNAPendant,AWE,,162.603,VHFNAPendant,AWE,022NA25,162.389,162.389_220347,Recap 162.603 OA21NA42,959,113,35.51,6.4g
11/30/2022,CC,10,220832,NA,Male,Juvenile,7.5,190,,Right,None,,,,,,,,,_220832,,960,112,38.36,6.4g
11/30/2022,CC,10,220307,NA,Male,Adult,,190,,Right,None,,,,,VHFNAPendant,AWE,022NA207,164.719,164.719_220307,,961,111,36.83,6.4g
11/30/2022,CC,10,220833,NA,Female,Adult,,180,,Right,None,,,,,VHFNAPendant,AWE,022NA6,162.156,162.156_220833,,962,115,35.29,6.4g
11/30/2022,CC,32,220834,NA,Female,Juvenile,8,164,,Right,None,,,,,VHFNAPendant,AWE,022NA13,162.236,162.236_220834,,963,101,32.49,6.4g
11/30/2022,CC,32,220835,NA,Male,Juvenile,7,162,,Right,None,,,,,VHFNAPendant,AWE,022NA44,162.623,162.623_220835,,964,105,36.41,6.4g
11/30/2022,CC,32,220836,NA,Male,Juvenile,8.5,160,,Right,None,,,,,VHFNAPendant,AWE,022NA234,164.99,164.990_220836,,965,108,37.39,6.4g
11/30/2022,CC,32,220837,NA,Male,Juvenile,7,165,,Right,None,,,,,,,,,_220837,,966,104,37.36,6.4g
11/30/2022,CC,32,220838,NA,Female,Juvenile,7,157,,Right,None,,,,,VHFNAPendant,AWE,022NA26,162.399,162.399_220838,,967,107,35.88,6.4g
11/30/2022,CC,32,220839,NA,Male,Juvenile,8,164,,Right,None,,,,,,,,,_220839,,968,110,35.88,6.4g
11/30/2022,CC,32,220840,NA,Male,Juvenile,8,162,,Right,None,,,,,,,,,_220840,,969,108,30.41,6.4g
11/30/2022,CC,32,220841,NA,Male,Juvenile,7.5,169,,Right,None,,,,,,,,,_220841,,970,104,36.62,6.4g
11/30/2022,CC,32,220842,NA,Male,Juvenile,8,174,,Right,None,,,,,,,,,_220842,,971,106,35.58,6.4g
11/30/2022,CC,32,220843,NA,Female,Juvenile,9,155,,Right,None,,,,,VHFNAPendant,AWE,022NA9,162.183,162.183_220843,,972,110,32.37,6.4g
11/30/2022,CC,32,220844,NA,Male,Juvenile,8,176,,Right,None,,,,,,,,,_220844,,973,110,37.14,6.4g
11/30/2022,CC,32,220845,NA,Female,Juvenile,7,160,,Right,None,,,,,,,,,_220845,molting,974,108,38.09,6.4g
11/30/2022,CC,25,220333,NA,Male,Adult,,174,,Right,None,,,,,VHFNAPendant,AWE,022NA32,162.48,162.480_220333,,975,104,35.98,6.4g
11/30/2022,CC,25,220846,NA,Female,Juvenile,8.5,167,,Right,None,,,,,VHFNAPendant,AWE,022NA108,163.469,163.469_220846,,976,108,30.21,6.4g
11/30/2022,CC,25,220847,NA,Male,Juvenile,8,180,,Right,None,,,,,VHFNAPendant,AWE,022NA62,162.929,162.929_220847,,977,110,37.82,6.4g
11/30/2022,CC,25,220848,NA,Female,Adult,,171,,Right,None,,,,,VHFNAPendant,AWE,022NA82,163.145,163.145_220848,,978,113,35.45,6.4g
11/30/2022,CC,25,220849,NA,Female,Juvenile,8.75,160,,Right,None,,,,,VHFNAPendant,AWE,022NA11,162.21,162.210_220849,,979,108,34.39,6.4g
11/30/2022,CC,25,220850,NA,Female,Juvenile,8,165,,Right,None,,,,,,,,,_220850,,980,105,32.59,6.4g
11/30/2022,CC,25,220851,NA,Female,Juvenile,8.5,134,,Right,None,,,,,,,,,_220851,,981,102,31.06,6.4g
11/30/2022,CC,25,220852,NA,Male,Adult,,180,,Right,None,,,,,,,,,_220852,,982,109,35.66,6.4g
11/30/2022,CC,25,220853,NA,Male,Juvenile,8,150,,Right,None,,,,,,,,,_220853,,983,102,36.26,6.4g
12/2/2022,CC,26,220854,NA,Male,Juvenile,8,161,,Right,None,,,,,,,,,_220854,,984,110,37.65,6.4g
12/2/2022,CC,26,220855,NA,Male,Juvenile,8,180,,Right,None,,,,,,,,,_220855,,985,115,38.46,6.4g
12/2/2022,CC,26,220856,NA,Male,Juvenile,7,164,,Right,None,,,,,,,,,_220856,,986,103,38.03,6.4g
12/3/2022,CC,8,220857,NA,Male,Juvenile,8,183,,Right,None,,,,,VHFNAPendant,AWE,022NA15,162.263,162.263_220857,,987,111,38.64,6.4g
12/3/2022,CC,22,220858,NA,Male,Juvenile,7,170,,Right,None,,,,,,,,,_220858,,988,107,37.26,6.4g
12/3/2022,CC,22,220859,NA,Female,Adult,,154,,Right,None,,,,,,,,,_220859,,989,113,30.68,6.4g
12/3/2022,CC,22,220860,NA,Male,Adult,,175,,Right,None,,,,,,,,,_220860,,990,111,37.31,6.4g
12/3/2022,CC,22,220861,NA,Male,Juvenile,8,179,,Right,None,,,,,,,,,_220861,,991,111,36.7,6.4g
12/4/2022,BB,6,220862,NA,Female,Juvenile,9,180,,Right,None,,,,,VHFNAPendant,AWE,022NA10,162.192,162.192_220862,,992,110,33.97,6.4g
12/4/2022,BB,6,220863,NA,Male,Juvenile,7,181,,Right,None,,,,,VHFNAPendant,AWE,022NA41,162.579,162.579_220863,,993,108,38.65,6.4g
12/5/2022,CC,7,220864,NA,Male,Adult,,180,,Right,None,,,,,,,,,_220864,,994,115,37.46,6.4g
12/5/2022,BB,17,220865,NA,Male,Juvenile,8,190,,Right,None,,,,,,,,,_220865,Died during banding,995,110,37.17,6.4g
12/5/2022,BB,17,220866,NA,Male,Adult,,190,,Right,None,,,,,VHFNAPendant,AWE,022NA75,163.055,163.055_220866,,996,109,38.85,6.4g
12/5/2022,BB,6,220867,NA,Female,Juvenile,8,178,,Right,None,,,,,VHFNAPendant,AWE,022NA51,162.758,162.758_220867,,997,110,35.97,6.4g
12/5/2022,BB,6,220868,NA,Male,Adult,,203,,Right,None,,,,,VHFNAPendant,AWE,022NA20,162.327,162.327_220868,,998,110,33.04,6.4g
12/5/2022,BB,6,220869,NA,Female,Adult,,184,,Right,None,,,,,,,,,_220869,,999,110,32.34,6.4g
12/5/2022,BB,6,220870,NA,Female,Juvenile,7,186,,Right,None,,,,,VHFNAPendant,AWE,022NA109,163.478,163.478_220870,,1000,113,33.65,6.4g
12/5/2022,BB,6,220871,NA,Female,Juvenile,8,181,,Right,None,,,,,,,,,_220871,,1001,112,36.54,6.4g
12/5/2022,BB,6,220872,NA,Male,Juvenile,6.5,205,,Right,None,,,,,,,,,_220872,,1002,114,32.61,6.4g
12/5/2022,BB,6,220873,NA,Female,Adult,,180,,Right,None,,,,,,,,,_220873,,1003,109,32.39,6.4g
12/5/2022,BB,9,220874,NA,Male,Juvenile,7,176,,Right,None,,,,,VHFNAPendant,AWE,022NA66,162.965,162.965_220874,,1004,111,33,6.4g
12/5/2022,BB,9,220875,NA,Male,Juvenile,8.5,176,,Right,None,,,,,VHFNAPendant,AWE,022NA102,163.406,163.406_220875,,1005,107,33.41,6.4g
12/5/2022,BB,9,220876,NA,Male,Juvenile,7,157,,Right,None,,,,,VHFNAPendant,AWE,022NA71,163.01,163.010_220876,,1006,102,29.42,6.4g
12/5/2022,BB,16,220877,NA,Female,Juvenile,7,168,,Right,None,,,,,VHFNAPendant,AWE,022NA170,163.451,163.451_220877,,1007,103,32.18,6.4g
12/5/2022,BB,28,220878,NA,Female,Juvenile,8,167,,Right,None,,,,,VHFNAPendant,AWE,022NA17,162.291,162.291_220878,,1008,111,33.37,6.4g
12/5/2022,BB,28,220879,NA,Female,Juvenile,9,157,,Right,None,,,,,VHFNAPendant,AWE,022NA49,162.714,162.714_220879,,1009,102,29.31,6.4g
12/5/2022,BB,28,220516,NA,Female,Adult,,183,,Right,None,VHFNAPendant,AWE,TTA20NA336,164.218,VHFNAPendant,AWE,022NA86,163.19,163.190_220516,164.218 TTA20NA336 recap,1010,111,34.76,6.4g
12/5/2022,BB,28,220880,NA,Female,Juvenile,7.75,170,,Right,None,,,,,VHFNAPendant,AWE,022NA37,162.533,162.533_220880,,1011,103,30.94,6.4g
12/5/2022,BB,28,220881,NA,Male,Juvenile,7.5,159,,Right,None,,,,,VHFNAPendant,AWE,022NA31,162.462,162.462_220881,,1012,105,31.45,6.4g
12/5/2022,BB,28,220882,NA,Male,Juvenile,9,163,,Right,None,,,,,,,,,_220882,,1013,109,30.96,6.4g
12/6/2022,BB,2,220883,NA,Male,Juvenile,8,174,,Right,None,,,,,VHFNAPendant,AWE,022NA56,162.857,162.857_220883,,1014,111,32.8,6.4g
12/6/2022,BB,9,220884,NA,Male,Juvenile,8,165,,Right,None,,,,,,,,,_220884,,1015,112,31.95,6.4g
12/6/2022,BB,9,220885,NA,Female,Juvenile,9,171,,Right,None,,,,,VHFNAPendant,AWE,022NA38,162.543,162.543_220885,,1016,109,31.46,6.4g
12/6/2022,BB,9,220886,NA,Female,Juvenile,8,163,,Right,None,,,,,VHFNAPendant,AWE,022NA78,163.083,163.083_220886,,1017,110,32.17,6.4g
12/6/2022,BB,9,220887,NA,Female,Juvenile,8,158,,Right,None,,,,,VHFNAPendant,AWE,022NA3,162.12,162.120_220887,,1018,111,33.89,6.4g
12/6/2022,CC,19,220888,NA,Female,Adult,,193,,Right,None,,,,,,,,,_220888,TrapNA25 Covey Recap,1019,111,38.95,6.4g
12/6/2022,CC,20,220889,NA,Male,Juvenile,7,174,,Right,None,,,,,VHFNAPendant,AWE,022NA104,163.424,163.424_220889,,1020,113,39.62,6.4g
12/6/2022,CC,20,220890,NA,Male,Juvenile,8.5,180,,Right,None,,,,,VHFNAPendant,AWE,022NA106,163.442,163.442_220890,,1021,115,39.03,6.4g
12/6/2022,CC,20,220891,NA,Male,Juvenile,6,180,,Right,None,,,,,VHFNAPendant,AWE,022NA12,162.227,162.227_220891,,1022,110,38.26,6.4g
12/6/2022,CC,20,220892,NA,Female,Juvenile,7,174,,Right,None,,,,,VHFNAPendant,AWE,022NA29,162.425,162.425_220892,,1023,108,34.59,6.4g
12/6/2022,CC,20,220893,NA,Female,Juvenile,8,179,,Right,None,,,,,VHFNAPendant,AWE,022NA54,162.83,162.830_220893,,1024,110,38.43,6.4g
12/6/2022,CC,20,220894,NA,Female,Juvenile,8,175,,Right,None,,,,,,,,,_220894,,1025,115,33.99,6.4g
12/6/2022,CC,20,220895,NA,Female,Adult,,173,,Right,None,,,,,,,,,_220895,,1026,108,36.37,6.4g
12/6/2022,CC,20,220896,NA,Male,Adult,,186,,Right,None,,,,,,,,,_220896,,1027,113,35.16,6.4g
12/6/2022,CC,27,220897,NA,Female,Juvenile,8,165,,Right,None,,,,,VHFNAPendant,AWE,022NA222,164.881,164.881_220897,,1028,109,38.47,6.4g
12/6/2022,CC,27,220898,NA,Female,Adult,,169,,Right,None,,,,,VHFNAPendant,AWE,022NA186,164.495,164.495_220898,,1029,111,35.99,6.4g
12/6/2022,CC,27,220899,NA,Female,Juvenile,7,165,,Right,None,,,,,,,,,_220899,,1030,108,34.55,6.4g
12/6/2022,CC,27,220900,NA,Male,Adult,,185,,Right,None,,,,,,,,,_220900,,1031,110,37.31,6.4g
12/6/2022,CC,27,220908,NA,Male,Juvenile,8,169,,Right,None,,,,,,,,,_220908,,1032,110,35.65,6.4g
12/6/2022,CC,27,220909,NA,Male,Juvenile,8.5,174,,Right,None,,,,,,,,,_220909,,1033,112,37.24,6.4g
12/6/2022,CC,27,220910,NA,Female,Juvenile,8,165,,Right,None,,,,,,,,,_220910,,1034,107,35.97,6.4g
12/6/2022,CC,27,220911,NA,Male,Juvenile,7.5,174,,Right,None,,,,,,,,,_220911,,1035,112,30.93,6.4g
12/7/2022,BB,10,220912,NA,Male,Juvenile,7,173,,Right,None,,,,,VHFNAPendant,AWE,022NA195,164.593,164.593_220912,,1036,112,32.78,6.4g
12/7/2022,BB,7,220913,NA,Male,Adult,,190,,Right,None,,,,,VHFNAPendant,AWE,022NA229,164.946,164.946_220913,,1037,114,37.12,6.4g
12/7/2022,BB,7,220914,NA,Female,Juvenile,8,145,,Right,None,,,,,VHFNAPendant,AWE,022NA214,164.8,164.800_220914,,1038,101,36.06,6.4g
12/7/2022,BB,7,220915,NA,Female,Juvenile,8,186,,Right,None,,,,,VHFNAPendant,AWE,022NA210,164.746,164.746_220915,,1039,114,31.68,6.4g
12/7/2022,BB,7,214786,NA,Female,Adult,,150,,Right,None,,,,,VHFNAPendant,AWE,022NA211,164.755,164.755_214786,,1040,110,31.09,6.4g
12/7/2022,BB,7,220916,NA,Female,Juvenile,8,145,,Right,None,,,,,,,,,_220916,,1041,104,32.56,6.4g
12/7/2022,BB,7,220917,NA,Male,Juvenile,9,164,,Right,None,,,,,VHFNAPendant,AWE,022NA182,164.44,164.440_220917,,1042,108,30.51,6.4g
12/7/2022,BB,7,220918,NA,Male,Juvenile,9,150,,Right,None,,,,,,,,,_220918,,1043,104,33.14,6.4g
12/7/2022,BB,7,220919,NA,Female,Juvenile,7,150,,Right,None,,,,,,,,,_220919,,1044,106,32.84,6.4g
12/7/2022,BB,7,220920,NA,Male,Juvenile,8,170,,Right,None,,,,,,,,,_220920,,1045,112,37.21,6.4g
12/7/2022,BB,7,220921,NA,Female,Juvenile,7,175,,Right,None,,,,,,,,,_220921,,1046,109,35.96,6.4g
12/7/2022,BB,11,220922,NA,Male,Adult,,190,,Right,None,,,,,VHFNAPendant,AWE,022NA187,164.504,164.504_220922,,1047,111,37.33,6.4g
